ARS,자치구,정류장이름,가격_원per면,경도,위도,승차_일평균,하차_일평균,승하차_일평균,경유노선수,공시지가_원per㎡,거리_시청_km,거리_강남_km,거리_여의도_km,거리_도심최근접_km,POI_total_100m,POI_total_300m,POI_음식_300m,POI_소매_300m,POI_과학·기술_300m,POI_수리·개인_300m,POI_교육_300m,POI_부동산_300m,POI_시설관리·임대_300m,POI_예술·스포츠_300m,POI_보건의료_300m,POI_숙박_300m,POI_total_500m,최근접지하철_거리_m,최근접역_승하차_일평균,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
15252,양천구,길훈로즈빌아파트 [15252],578200.0,126.8711569767,37.5224330208,230.4,203.6,434.0,2.0,2437000.0,10.6,14.066,4.705,4.705,3.0,578.0,123.0,68.0,57.0,58.0,183.0,24.0,15.0,27.0,20.0,3.0,1644.0,422.1,44866.0,26.0,3859.0,1980.0,73.0,12683.0,6286.0,14.8
15253,양천구,하이스트학원.종로학원 [15253],901600.0,126.8694004931,37.5248101641,816.6,697.0,1513.6,4.0,11740000.0,10.62,14.271,4.87,4.87,63.0,442.0,112.0,63.0,26.0,48.0,122.0,13.0,14.0,19.0,25.0,0.0,1265.0,418.1,34875.0,23.0,4376.0,2825.0,62.0,10181.0,5540.0,14.7
15255,양천구,목동8단지지하도 [15255],139650.0,126.8669116745,37.5200478423,107.8,26.3,134.1,5.0,2825000.0,11.055,14.386,5.083,5.083,0.0,204.0,26.0,19.0,37.0,11.0,81.0,19.0,1.0,8.0,2.0,0.0,996.0,687.7,34875.0,8.0,2979.0,2313.0,55.0,9696.0,5429.0,6.9
15256,양천구,양천구청.양천보건소 [15256],578200.0,126.8661628949,37.5181625662,669.1,1391.9,2061.0,11.0,2825000.0,11.212,14.417,5.162,5.162,0.0,208.0,26.0,19.0,7.0,3.0,130.0,11.0,0.0,8.0,4.0,0.0,752.0,637.9,14379.0,12.0,3876.0,3011.0,36.0,8215.0,5335.0,6.9
15257,양천구,목동8단지 [15257],578200.0,126.8683291544,37.5201834629,581.5,595.5,1177.0,10.0,8818000.0,10.937,14.266,4.958,4.958,37.0,255.0,47.0,28.0,47.0,21.0,82.0,9.0,5.0,11.0,5.0,0.0,1029.0,716.0,34875.0,13.0,3548.0,2837.0,55.0,9945.0,5614.0,13.2
15258,양천구,진명여고 [15258],578200.0,126.8651037893,37.5239401081,899.8,1627.4,2527.2,11.0,3689000.0,11.004,14.622,5.243,5.243,104.0,677.0,135.0,89.0,206.0,48.0,97.0,24.0,29.0,26.0,19.0,4.0,1646.0,235.4,34875.0,40.0,5160.0,1819.0,82.0,12774.0,4845.0,11.5
15260,양천구,남부법원.검찰청교차로 [15260],379995.0,126.8659323028,37.5218496017,314.3,859.7,1174.0,7.0,2825000.0,11.04,14.506,5.165,5.165,0.0,466.0,71.0,45.0,196.0,15.0,92.0,16.0,11.0,12.0,7.0,1.0,1291.0,474.3,34875.0,19.0,3304.0,1892.0,69.0,11428.0,5307.0,14.6
15261,양천구,오목교역.청학스포츠타운 [15261],578200.0,126.8753149721,37.5236278346,1154.1,472.1,1626.3,3.0,3422000.0,10.213,13.733,4.342,4.342,103.0,923.0,274.0,152.0,46.0,103.0,146.0,35.0,17.0,61.0,85.0,4.0,1451.0,96.7,44866.0,34.0,6058.0,3123.0,72.0,13563.0,7614.0,12.3
15262,양천구,현대아이파크아파트 [15262],578200.0,126.873256871,37.5210340842,188.3,347.6,535.9,3.0,1928000.0,10.51,13.855,4.52,4.52,64.0,605.0,137.0,96.0,49.0,79.0,140.0,25.0,11.0,34.0,30.0,4.0,1668.0,418.7,44866.0,29.0,4472.0,1263.0,81.0,13790.0,5945.0,14.8
15265,양천구,목동7단지 [15265],578200.0,126.867125263,37.5255869926,889.7,1345.6,2235.3,13.0,3021000.0,10.764,14.485,5.076,5.076,39.0,322.0,75.0,50.0,19.0,27.0,91.0,5.0,6.0,22.0,27.0,0.0,1699.0,200.7,34875.0,22.0,3539.0,2372.0,72.0,11500.0,5708.0,4.0
15268,양천구,서울남부지방법원.서울남부지방검찰청 [15268],308700.0,126.8633685313,37.5221940523,326.3,210.8,537.1,6.0,2558000.0,11.226,14.736,5.391,5.391,234.0,682.0,125.0,81.0,268.0,41.0,89.0,15.0,27.0,22.0,8.0,6.0,1608.0,449.6,34875.0,39.0,5037.0,1115.0,89.0,13322.0,3641.0,10.8
15269,양천구,목동중학교 [15269],578200.0,126.8703493965,37.5190605632,536.7,279.4,816.1,7.0,2825000.0,10.84,14.069,4.786,4.786,53.0,447.0,102.0,49.0,53.0,42.0,142.0,15.0,5.0,27.0,12.0,0.0,1099.0,736.8,44866.0,24.0,4326.0,2332.0,57.0,10859.0,5753.0,12.7
15270,양천구,진명여고 [15270],662970.0,126.8645744119,37.5245071942,2481.0,983.4,3464.4,9.0,8550000.0,11.019,14.681,5.293,5.293,114.0,810.0,180.0,109.0,211.0,64.0,103.0,24.0,32.0,40.0,41.0,6.0,1757.0,175.1,34875.0,43.0,5735.0,1961.0,93.0,13626.0,4519.0,20.5
15271,양천구,우리은행신정동지점 [15271],662970.0,126.8587126514,37.5219011411,482.3,335.6,817.9,5.0,2348000.0,11.61,15.134,5.802,5.802,110.0,715.0,176.0,122.0,99.0,101.0,89.0,37.0,12.0,44.0,26.0,9.0,1553.0,408.2,25362.0,48.0,6486.0,598.0,107.0,15495.0,1651.0,16.8
15280,양천구,신정네거리역 [15280],662970.0,126.853432075,37.5212769715,963.9,486.5,1450.4,5.0,2348000.0,12.062,15.581,6.268,6.268,130.0,819.0,251.0,155.0,42.0,95.0,35.0,60.0,34.0,64.0,73.0,10.0,1425.0,140.7,21079.0,29.0,5162.0,1254.0,89.0,13810.0,2778.0,14.6
15283,양천구,신정4동경서농협 [15283],205800.0,126.8551726588,37.52151618,206.1,353.5,559.6,5.0,2348000.0,11.911,15.434,6.114,6.114,112.0,797.0,236.0,163.0,55.0,109.0,32.0,46.0,32.0,56.0,58.0,10.0,1694.0,255.4,21079.0,36.0,5673.0,996.0,103.0,15531.0,2664.0,16.9
15284,양천구,목동역.홍익병원 [15284],901600.0,126.8639151684,37.5280495538,933.5,2404.3,3337.8,11.0,11180000.0,10.912,14.821,5.386,5.386,122.0,567.0,163.0,124.0,31.0,73.0,32.0,11.0,18.0,46.0,62.0,7.0,1516.0,237.0,34875.0,57.0,8194.0,4827.0,146.0,20727.0,8789.0,16.5
15295,양천구,신월문화체육센터 [15295],205800.0,126.8362023324,37.5201173667,113.9,746.0,859.9,6.0,766500.0,13.507,17.062,7.79,7.79,26.0,256.0,68.0,58.0,19.0,42.0,22.0,19.0,6.0,17.0,4.0,1.0,694.0,1474.8,21079.0,44.0,6079.0,1423.0,116.0,16672.0,3484.0,13.0
15306,양천구,서부트럭터미널.신정동일하이빌아파트 [15306],578200.0,126.842363,37.510935,733.7,538.1,1271.8,5.0,1529000.0,13.443,16.404,7.346,7.346,24.0,63.0,7.0,15.0,4.0,10.0,11.0,4.0,3.0,5.0,4.0,0.0,226.0,1373.8,21079.0,18.0,4974.0,3068.0,38.0,10332.0,5206.0,10.2
15307,양천구,강신중학교 [15307],578200.0,126.8403598507,37.5152713231,539.7,632.7,1172.4,5.0,1486000.0,13.389,16.629,7.457,7.457,49.0,250.0,71.0,50.0,12.0,29.0,35.0,20.0,6.0,21.0,6.0,0.0,652.0,1228.5,21079.0,39.0,6362.0,2513.0,66.0,13059.0,4207.0,4.6
15308,양천구,남명초교.신정3동주민센터 [15308],578200.0,126.8549125537,37.515076534,113.7,374.6,488.2,3.0,5703000.0,12.249,15.352,6.184,6.184,29.0,209.0,29.0,36.0,18.0,24.0,52.0,20.0,4.0,15.0,10.0,1.0,446.0,580.0,21079.0,14.0,3104.0,1085.0,31.0,7703.0,2281.0,28.4
15310,양천구,양강중학교 [15310],578200.0,126.85028,37.524862,339.1,795.6,1134.6,6.0,3885000.0,12.158,15.925,6.554,6.554,30.0,284.0,48.0,49.0,42.0,42.0,21.0,19.0,45.0,6.0,6.0,6.0,854.0,521.9,25362.0,57.0,7076.0,1623.0,155.0,20398.0,6860.0,17.9
15311,양천구,양강중학교 [15311],617400.0,126.8495049505,37.5238498474,347.8,1108.5,1456.3,7.0,3885000.0,12.265,15.972,6.617,6.617,15.0,267.0,39.0,48.0,36.0,40.0,22.0,22.0,40.0,7.0,9.0,4.0,914.0,514.4,21079.0,41.0,5752.0,1643.0,138.0,18686.0,5583.0,14.5
15313,양천구,강서초등학교 [15313],662970.0,126.8416789569,37.522025949,363.8,1602.3,1966.0,7.0,4365000.0,12.98,16.617,7.304,7.304,74.0,472.0,152.0,95.0,19.0,69.0,60.0,19.0,9.0,27.0,19.0,3.0,1045.0,1014.6,21079.0,39.0,6289.0,597.0,124.0,18786.0,3494.0,9.0
15315,양천구,과학수사연구소입구 [15315],578200.0,126.8369620025,37.5219046542,769.7,846.7,1616.4,6.0,1222000.0,13.37,17.026,7.72,7.72,12.0,250.0,69.0,62.0,21.0,33.0,21.0,16.0,5.0,18.0,5.0,0.0,752.0,1387.4,55653.0,66.0,8600.0,2061.0,142.0,20903.0,6104.0,8.8
15317,양천구,신정동현대아파트 [15317],617400.0,126.8429841108,37.5083597993,1095.3,419.4,1514.7,8.0,4787000.0,13.529,16.327,7.346,7.346,4.0,92.0,17.0,23.0,7.0,20.0,9.0,6.0,2.0,4.0,4.0,0.0,169.0,1543.6,23163.0,17.0,4657.0,3165.0,78.0,12222.0,4906.0,8.8
15320,양천구,신정현대아파트 [15320],205800.0,126.842139551,37.5087818233,887.2,195.5,1082.8,9.0,688300.0,13.572,16.405,7.409,7.409,8.0,49.0,7.0,12.0,4.0,11.0,4.0,6.0,2.0,0.0,3.0,0.0,185.0,1569.1,21079.0,15.0,4415.0,3150.0,51.0,10839.0,5011.0,15.3
15321,양천구,신정숲속마을아파트 [15321],210210.0,126.8341353536,37.5064470434,201.8,203.1,404.9,4.0,161700.0,14.317,17.093,8.153,8.153,6.0,9.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1648.9,23163.0,4.0,1295.0,598.0,10.0,2898.0,1386.0,15.3
15323,양천구,푸른마을2단지아파트 [15323],578200.0,126.8340906245,37.5141912766,891.7,183.5,1075.1,7.0,1504000.0,13.941,17.165,8.02,8.02,1.0,103.0,24.0,21.0,6.0,10.0,28.0,0.0,1.0,6.0,7.0,0.0,294.0,1783.9,21079.0,11.0,2401.0,532.0,32.0,6616.0,977.0,128.6
15325,양천구,신월시영아파트.강월초등학교 [15325],210210.0,126.83553,37.515731,558.3,104.8,663.0,7.0,1270000.0,13.754,17.058,7.877,7.877,12.0,83.0,28.0,13.0,3.0,16.0,10.0,6.0,1.0,5.0,1.0,0.0,514.0,1607.4,21079.0,16.0,2528.0,607.0,64.0,10708.0,2939.0,17.4
15326,양천구,신월시영아파트.강월초등학교 [15326],205800.0,126.835305,37.515937,121.9,707.4,829.3,7.0,1270000.0,13.763,17.08,7.894,7.894,11.0,93.0,30.0,15.0,3.0,18.0,12.0,8.0,1.0,5.0,1.0,0.0,480.0,1619.8,21079.0,15.0,2400.0,588.0,65.0,10576.0,2813.0,13.6
15334,강서구,신월3동주민센터.신월3동우체국 [15334],578200.0,126.8288288926,37.5346648231,948.8,720.1,1669.0,6.0,4927000.0,13.604,18.001,8.555,8.555,87.0,402.0,113.0,113.0,23.0,56.0,21.0,12.0,19.0,28.0,15.0,2.0,754.0,1275.5,56623.0,89.0,9827.0,2303.0,210.0,23516.0,3993.0,19.6
15335,강서구,서부여성발전센터 [15335],578200.0,126.8290121927,37.535164296,513.0,744.4,1257.4,6.0,1464000.0,13.574,17.998,8.549,8.549,82.0,396.0,116.0,106.0,20.0,55.0,19.0,12.0,20.0,29.0,17.0,2.0,810.0,1230.2,56623.0,83.0,9212.0,2363.0,214.0,23674.0,4398.0,11.5
15337,강서구,국민은행신월동지점 [15337],578200.0,126.8291078692,37.5358050015,1149.5,69.6,1219.0,2.0,5760000.0,13.548,18.007,8.553,8.553,86.0,371.0,117.0,96.0,20.0,45.0,15.0,11.0,17.0,30.0,17.0,3.0,849.0,1184.1,56623.0,73.0,8850.0,2427.0,201.0,23115.0,4796.0,11.2
15338,강서구,서서울호수공원 [15338],578200.0,126.8325721561,37.5290347298,766.3,617.0,1383.3,6.0,4349000.0,13.466,17.547,8.146,8.146,27.0,184.0,51.0,48.0,8.0,41.0,9.0,7.0,6.0,12.0,2.0,0.0,587.0,1281.5,55653.0,59.0,6691.0,1467.0,163.0,19054.0,5288.0,17.6
15344,강서구,메디힐병원 [15344],578200.0,126.8277768675,37.5369926272,436.9,759.8,1196.7,6.0,1464000.0,13.63,18.152,8.693,8.693,47.0,380.0,136.0,93.0,15.0,41.0,17.0,10.0,13.0,32.0,20.0,3.0,732.0,1225.9,56623.0,56.0,7397.0,2717.0,159.0,19522.0,4952.0,11.8
15345,강서구,신화중학교 [15345],578200.0,126.8313535928,37.5396509921,181.6,641.2,822.8,7.0,4935000.0,13.254,17.92,8.448,8.448,33.0,329.0,99.0,76.0,27.0,46.0,33.0,9.0,11.0,17.0,9.0,2.0,902.0,829.7,56623.0,40.0,5868.0,602.0,137.0,17539.0,3608.0,16.4
15346,강서구,신월5동주민센터.신월중학교 [15346],578200.0,126.8275323805,37.5394783937,571.8,580.0,1151.8,7.0,1441000.0,13.587,18.241,8.771,8.771,89.0,219.0,59.0,60.0,16.0,40.0,19.0,5.0,6.0,8.0,5.0,1.0,554.0,1163.0,56623.0,41.0,5736.0,1820.0,95.0,13532.0,4264.0,10.4
15348,강서구,신월중학교입구 [15348],308700.0,126.8252825465,37.539901203,509.8,202.7,712.5,3.0,3422000.0,13.77,18.444,8.975,8.975,8.0,154.0,42.0,41.0,9.0,32.0,15.0,3.0,5.0,3.0,3.0,1.0,313.0,1351.4,56623.0,27.0,4063.0,1922.0,66.0,10382.0,3361.0,18.0
15350,강서구,광영고.신동아파밀리에아파트 [15350],578200.0,126.8233615523,37.5393577897,90.5,57.2,147.7,3.0,1441000.0,13.949,18.593,9.127,9.127,14.0,43.0,7.0,10.0,2.0,12.0,7.0,0.0,3.0,2.0,0.0,0.0,233.0,1527.8,56623.0,20.0,3031.0,1484.0,49.0,9498.0,3404.0,14.8
15351,강서구,서울금융고등학교 [15351],578200.0,126.8270247465,37.537320428,502.3,369.9,872.2,4.0,4248000.0,13.685,18.225,8.765,8.765,26.0,341.0,118.0,85.0,12.0,39.0,18.0,8.0,9.0,31.0,19.0,2.0,674.0,1273.2,56623.0,56.0,6875.0,2688.0,147.0,18162.0,4923.0,19.6
15358,강서구,양서중학교 [15358],662970.0,126.8302430927,37.5327964612,88.1,90.9,179.0,1.0,1464000.0,13.54,17.834,8.4,8.4,10.0,301.0,80.0,89.0,20.0,59.0,12.0,10.0,13.0,11.0,6.0,1.0,925.0,1319.7,56623.0,84.0,8994.0,1221.0,226.0,23415.0,3475.0,8.8
15360,영등포구,신목동역-서울지방식품의약품안전청 [15360],578200.0,126.883182,37.543803,387.0,172.6,559.6,3.0,910800.0,8.716,13.721,4.382,4.382,2.0,93.0,11.0,20.0,25.0,13.0,13.0,4.0,5.0,0.0,2.0,0.0,158.0,53.2,8908.0,18.0,2872.0,1641.0,58.0,12025.0,9106.0,12.9
15363,양천구,대일관광고.푸른마을3단지 [15363],205800.0,126.836221887,37.5111781699,206.0,213.5,419.5,7.0,1504000.0,13.915,16.946,7.877,7.877,1.0,97.0,18.0,19.0,2.0,15.0,25.0,7.0,2.0,2.0,7.0,0.0,219.0,1771.1,21079.0,6.0,2127.0,0.0,22.0,6621.0,1331.0,476.1
15364,양천구,대일관광고.푸른마을3단지 [15364],279300.0,126.835885,37.511319,114.0,235.3,349.2,6.0,419000.0,13.934,16.977,7.904,7.904,1.0,101.0,19.0,21.0,2.0,15.0,26.0,7.0,2.0,2.0,7.0,0.0,211.0,1787.4,21079.0,8.0,2284.0,0.0,20.0,5456.0,307.0,482.9
15367,양천구,목동아파트1102동앞 [15367],279300.0,126.8601148427,37.5115795698,113.7,86.2,199.9,1.0,2825000.0,12.036,14.852,5.793,5.793,19.0,46.0,8.0,9.0,3.0,9.0,8.0,4.0,1.0,1.0,3.0,0.0,388.0,511.5,14379.0,3.0,1577.0,439.0,16.0,5073.0,2418.0,237.2
15399,양천구,푸른마을1단지앞 [15399],205800.0,126.8353881275,37.5126531126,768.0,251.3,1019.3,8.0,1504000.0,13.909,17.034,7.926,7.926,0.0,165.0,33.0,31.0,7.0,19.0,48.0,4.0,2.0,8.0,13.0,0.0,255.0,1750.7,21079.0,8.0,2237.0,0.0,35.0,7122.0,1153.0,329.1
15405,양천구,푸른마을1단지앞 [15405],205800.0,126.83488,37.512878,73.6,176.4,250.0,6.0,419000.0,13.939,17.081,7.968,7.968,0.0,151.0,29.0,28.0,6.0,18.0,45.0,4.0,1.0,7.0,13.0,0.0,261.0,1779.2,21079.0,10.0,2241.0,164.0,29.0,6653.0,796.0,289.5
15415,강서구,보람쉬움아파트.신영시장 [15415],205800.0,126.8352416009,37.5299044382,249.1,267.4,516.5,2.0,1334000.0,13.212,17.335,7.922,7.922,50.0,443.0,122.0,137.0,19.0,66.0,16.0,19.0,12.0,36.0,13.0,3.0,1115.0,1030.6,55653.0,88.0,9022.0,826.0,194.0,22414.0,4397.0,223.4
15416,양천구,신정이펜하우스2단지 [15416],205800.0,126.8305420682,37.5145028936,127.9,343.1,471.0,2.0,47400.0,14.212,17.48,8.327,8.327,1.0,90.0,20.0,14.0,5.0,7.0,27.0,2.0,1.0,8.0,6.0,0.0,117.0,1958.1,,11.0,2503.0,714.0,14.0,4402.0,1325.0,8.3
15419,양천구,이펜하우스1단지.어르신요양센터 [15419],205800.0,126.8288196516,37.5133944288,248.7,278.4,527.1,3.0,1310000.0,14.401,17.619,8.491,8.491,13.0,24.0,7.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,112.0,1766.8,,3.0,1924.0,872.0,12.0,4098.0,1478.0,65.1
15421,양천구,신정이펜하우스3.4단지 [15421],205800.0,126.8304616781,37.5112884496,517.6,328.3,846.0,3.0,1310000.0,14.367,17.453,8.377,8.377,2.0,99.0,22.0,16.0,5.0,11.0,29.0,2.0,0.0,7.0,7.0,0.0,111.0,1812.3,,3.0,1164.0,0.0,10.0,3685.0,974.0,333.1
15423,양천구,신정이펜하우스5단지.서남병원 [15423],205800.0,126.8334705173,37.511195872,302.7,160.5,463.3,2.0,1310000.0,14.132,17.188,8.116,8.116,11.0,91.0,18.0,16.0,5.0,10.0,29.0,0.0,0.0,6.0,7.0,0.0,192.0,1976.7,21079.0,7.0,1815.0,0.0,13.0,4489.0,513.0,421.5
16104,강서구,등촌중학교.한국임업진흥원 [16104],617400.0,126.8601040507,37.5529521864,320.7,489.8,810.5,6.0,5415000.0,10.489,15.989,6.645,6.645,13.0,194.0,51.0,32.0,19.0,31.0,31.0,11.0,8.0,4.0,3.0,4.0,851.0,517.9,15432.0,21.0,3695.0,1201.0,70.0,12025.0,3116.0,14.3
16112,강서구,발산역5번출구 [16112],578200.0,126.8394838811,37.5582109717,57.3,140.5,197.8,1.0,9053000.0,12.234,17.893,8.514,8.514,88.0,1050.0,313.0,272.0,90.0,90.0,56.0,31.0,57.0,57.0,80.0,4.0,2210.0,165.9,49114.0,42.0,6141.0,2001.0,86.0,14742.0,3217.0,17.0
16121,강서구,공항시장역.공항성산교회 [16121],578200.0,126.8113840134,37.5647464984,353.1,262.2,615.3,6.0,2576000.0,14.678,20.464,11.053,11.053,81.0,362.0,108.0,94.0,29.0,45.0,18.0,14.0,15.0,13.0,18.0,8.0,996.0,128.9,5949.0,43.0,5273.0,624.0,149.0,18835.0,4811.0,11.0
16126,강서구,국민은행방화동지점 [16126],279300.0,126.8115903308,37.5727187792,271.4,439.9,711.3,6.0,2172000.0,14.675,20.784,11.446,11.446,132.0,682.0,176.0,199.0,42.0,95.0,35.0,21.0,23.0,46.0,38.0,7.0,1194.0,479.6,12342.0,63.0,7274.0,1423.0,131.0,16933.0,3131.0,10.8
16127,강서구,국민은행방화동지점 [16127],279300.0,126.8113414217,37.5726571076,517.9,93.6,611.5,5.0,6575000.0,14.697,20.802,11.462,11.462,135.0,680.0,174.0,199.0,41.0,96.0,34.0,21.0,23.0,47.0,38.0,7.0,1178.0,457.2,12342.0,67.0,7324.0,1409.0,129.0,16643.0,2857.0,16.0
16130,강서구,방화역 [16130],578200.0,126.812627,37.576742,55.4,580.2,635.6,7.0,6207000.0,14.612,20.884,11.596,11.596,129.0,324.0,92.0,64.0,26.0,48.0,38.0,15.0,9.0,16.0,16.0,0.0,772.0,78.5,14458.0,27.0,4345.0,511.0,77.0,12796.0,2921.0,11.5
16133,강서구,방화도시7단지.국립국어원 [16133],617400.0,126.8133544706,37.5793082749,370.9,24.1,394.9,6.0,1629000.0,14.574,20.947,11.694,11.694,11.0,216.0,63.0,41.0,16.0,24.0,28.0,10.0,7.0,13.0,14.0,0.0,334.0,212.9,14458.0,14.0,3373.0,223.0,43.0,8993.0,1920.0,85.5
16136,강서구,가양역.마포중고등학교 [16136],901600.0,126.8541936005,37.5595591647,3539.4,1935.8,5475.2,10.0,616100.0,10.93,16.758,7.481,7.481,25.0,634.0,138.0,140.0,146.0,60.0,32.0,27.0,35.0,21.0,34.0,1.0,1247.0,203.8,44311.0,21.0,3500.0,1214.0,70.0,12472.0,4632.0,14.4
16137,강서구,경복비즈니스고등학교 [16137],578200.0,126.8534482519,37.5575280794,797.5,1902.1,2699.7,8.0,6823000.0,11.013,16.728,7.412,7.412,33.0,414.0,113.0,101.0,76.0,43.0,18.0,13.0,12.0,22.0,15.0,1.0,1356.0,436.2,44311.0,50.0,6573.0,2671.0,103.0,15205.0,4781.0,19.2
16139,강서구,강서구청 [16139],901600.0,126.8505841855,37.552627948,2477.9,1587.1,4065.0,10.0,11090000.0,11.325,16.755,7.359,7.359,176.0,760.0,342.0,91.0,64.0,75.0,28.0,28.0,21.0,72.0,21.0,18.0,1165.0,1027.2,44311.0,60.0,7339.0,698.0,151.0,17749.0,3429.0,16.6
16140,강서구,강서구청 [16140],901600.0,126.8501698616,37.5526688733,2179.1,2678.8,4857.9,10.0,2448000.0,11.361,16.79,7.393,7.393,174.0,732.0,337.0,86.0,59.0,73.0,26.0,25.0,16.0,71.0,21.0,18.0,1160.0,1035.7,44311.0,59.0,7136.0,679.0,145.0,17448.0,3324.0,16.2
16141,강서구,우장초등학교 [16141],901600.0,126.8481814428,37.5503532252,1805.1,1484.6,3289.8,10.0,2125000.0,11.571,16.863,7.436,7.436,106.0,437.0,152.0,88.0,49.0,66.0,15.0,11.0,19.0,20.0,7.0,10.0,1029.0,1061.6,31082.0,49.0,6272.0,607.0,138.0,16072.0,999.0,15.5
16142,강서구,우장초등학교 [16142],901600.0,126.8477782735,37.549366909,1769.9,1865.2,3635.1,10.0,8400000.0,11.624,16.859,7.422,7.422,80.0,391.0,125.0,83.0,50.0,58.0,17.0,12.0,16.0,15.0,6.0,9.0,983.0,1013.6,31082.0,48.0,6159.0,605.0,143.0,16309.0,995.0,20.6
16145,강서구,화곡본동시장 [16145],901600.0,126.8426281976,37.5431786479,929.4,2227.2,3156.7,9.0,7589000.0,12.199,17.072,7.597,7.597,144.0,683.0,219.0,141.0,37.0,96.0,36.0,27.0,23.0,45.0,49.0,10.0,1412.0,265.5,56623.0,49.0,6442.0,1040.0,148.0,17779.0,1980.0,17.8
16147,강서구,화곡역 [16147],901600.0,126.8387505747,37.5410376002,1345.6,1964.7,3310.3,7.0,9039000.0,12.584,17.332,7.855,7.855,158.0,746.0,205.0,125.0,50.0,112.0,59.0,39.0,27.0,49.0,72.0,8.0,1689.0,159.8,56623.0,60.0,7139.0,1251.0,157.0,19847.0,3398.0,17.1
16148,강서구,화곡역 [16148],901600.0,126.8370055717,37.5408730247,1534.8,1156.0,2690.9,7.0,8926000.0,12.738,17.475,7.998,7.998,127.0,677.0,214.0,125.0,44.0,97.0,46.0,32.0,19.0,43.0,52.0,5.0,1593.0,313.1,56623.0,53.0,6915.0,792.0,150.0,19251.0,3285.0,16.4
16149,강서구,강서구청소년상담복지센터 [16149],578200.0,126.8355643823,37.5401952775,1104.0,1217.9,2321.9,9.0,2075000.0,12.879,17.577,8.102,8.102,82.0,580.0,203.0,115.0,51.0,77.0,34.0,28.0,17.0,37.0,15.0,3.0,1416.0,456.0,56623.0,56.0,6891.0,604.0,146.0,19300.0,3162.0,16.7
16150,강서구,화곡푸르지오 [16150],578200.0,126.8344789776,37.5401506396,415.9,677.1,1093.0,8.0,2075000.0,12.973,17.668,8.193,8.193,99.0,528.0,185.0,100.0,49.0,73.0,34.0,21.0,17.0,32.0,14.0,3.0,1245.0,549.0,56623.0,48.0,6580.0,598.0,142.0,18097.0,2458.0,10.8
16151,강서구,외발산신광명마을 [16151],205800.0,126.8215259396,37.5460645834,76.0,440.9,516.9,5.0,886700.0,13.967,18.947,9.469,9.469,6.0,52.0,10.0,7.0,0.0,23.0,4.0,3.0,3.0,0.0,0.0,2.0,75.0,1339.3,31082.0,18.0,3994.0,1865.0,27.0,7550.0,4641.0,7.3
16152,강서구,외발산신광명마을 [16152],205800.0,126.821132,37.545958,110.2,215.3,325.5,6.0,2384000.0,14.003,18.977,9.499,9.499,6.0,49.0,10.0,6.0,0.0,22.0,4.0,2.0,3.0,0.0,0.0,2.0,79.0,1375.8,31082.0,16.0,3897.0,1884.0,28.0,7639.0,4782.0,14.4
16153,강서구,강서면허시험장.메이필드호텔 [16153],205800.0,126.8194959796,37.5496838966,323.9,623.4,947.3,6.0,3143000.0,14.085,19.235,9.761,9.761,1.0,15.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,154.0,1273.9,32768.0,13.0,3904.0,3586.0,45.0,9928.0,6738.0,4.9
