자치구,정류장이름,ARS,가격_원,가격기준,가격_양면,가격_4면,상품유형,지원포맷,운영시간,야간조명,혼잡도,상세URL,수집일시,면수,가격_원per면
용산구,남영동주민센터 [03207],03207,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/2079,2026-05-31,2.0,205800.0
중구,한남시범아파트 [03210],03210,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2840,2026-05-31,2.0,323400.0
중구,한남동 [03212],03212,2009000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/519,2026-05-31,2.0,1004500.0
중구,한남동 [03213],03213,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2583,2026-05-31,2.0,1002540.0
용산구,이촌동동부센트레빌 [03214],03214,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2572,2026-05-31,2.0,662970.0
용산구,이촌동두산위브트레지움.한강대우아파트 [03215],03215,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2573,2026-05-31,2.0,662970.0
용산구,신용산초등학교 [03220],03220,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1220,2026-05-31,2.0,578200.0
용산구,중경고등학교.이촌동강촌아파트 [03221],03221,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2501,2026-05-31,2.0,1002540.0
용산구,이촌동현대아파트 [03223],03223,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1221,2026-05-31,2.0,578200.0
용산구,서빙고신동아아파트 [03225],03225,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2502,2026-05-31,2.0,1002540.0
용산구,손기정체육공원 [03228],03228,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2596,2026-05-31,2.0,662970.0
용산구,효창공원후문 [03236],03236,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2098,2026-05-31,2.0,205800.0
용산구,효창운동장.효창동주민센터 [03239],03239,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2099,2026-05-31,2.0,205800.0
용산구,도래삼성래미안아파트 [03243],03243,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/834,2026-05-31,2.0,901600.0
용산구,도원삼성래미안아파트 [03244],03244,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2574,2026-05-31,2.0,662970.0
용산구,신용산.지하차도 [03252],03252,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/835,2026-05-31,2.0,901600.0
용산구,신용산역 [03253],03253,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/836,2026-05-31,2.0,901600.0
용산구,용산푸르지오써밋 [03256],03256,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2503,2026-05-31,2.0,1002540.0
용산구,용산역광장앞 [03258],03258,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2504,2026-05-31,2.0,1002540.0
용산구,용산역사박물관.용산철도고등학교 [03259],03259,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/482,2026-05-31,2.0,205800.0
용산구,용산역사박물관.용산철도고등학교 [03260],03260,1352400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/483,2026-05-31,2.0,676200.0
용산구,용산세무서 [03261],03261,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/57,2026-05-31,2.0,583100.0
용산구,이촌역 [03264],03264,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/837,2026-05-31,2.0,901600.0
용산구,국립중앙박물관용산가족공원 [03265],03265,617400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1222,2026-05-31,2.0,308700.0
용산구,국립중앙박물관용산가족공원 [03266],03266,940800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/838,2026-05-31,2.0,470400.0
용산구,서빙고역교차로 [03267],03267,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1224,2026-05-31,2.0,578200.0
용산구,서빙고동 [03272],03272,1099560,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2505,2026-05-31,2.0,549780.0
용산구,서빙고동주민센터 [03273],03273,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2575,2026-05-31,2.0,662970.0
용산구,동빙고동 [03274],03274,1099560,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2584,2026-05-31,2.0,549780.0
용산구,동빙고동 [03275],03275,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2080,2026-05-31,2.0,205800.0
용산구,보광신동아아파트삼성리버빌아파트 [03276],03276,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2088,2026-05-31,1.0,279300.0
용산구,보광동신동아아파트 [03277],03277,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2576,2026-05-31,2.0,379995.0
용산구,한국폴리텍1대학 [03281],03281,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/839,2026-05-31,2.0,901600.0
중구,한남역.용산노인종합복지관 [03285],03285,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1226,2026-05-31,2.0,578200.0
중구,한남역.용산노인종합복지관 [03286],03286,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1228,2026-05-31,2.0,578200.0
용산구,이촌119안전센터.성촌공원 [03287],03287,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2094,2026-05-31,2.0,205800.0
용산구,성촌공원.포르쉐센터용산 [03288],03288,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1230,2026-05-31,1.0,617400.0
용산구,이촌2동주민센터 [03290],03290,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1232,2026-05-31,1.0,617400.0
용산구,이촌2동대림아파트.새남터성지 [03292],03292,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2577,2026-05-31,2.0,662970.0
용산구,이촌2동대림아파트.새남터성지 [03293],03293,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2597,2026-05-31,2.0,662970.0
용산구,청암동강변삼성아파트 [03297],03297,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1234,2026-05-31,2.0,578200.0
용산구,청암동강변삼성아파트 [03298],03298,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1236,2026-05-31,1.0,617400.0
용산구,원효2동산호아파트 [03300],03300,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1238,2026-05-31,1.0,617400.0
용산구,원효로풍전아파트 [03301],03301,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1240,2026-05-31,2.0,578200.0
용산구,원효풍전아파트 [03303],03303,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2578,2026-05-31,2.0,662970.0
용산구,신창동세방아파트 [03309],03309,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1247,2026-05-31,1.0,617400.0
중구,순천향병원입구 [03319],03319,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2490,2026-05-31,2.0,1002540.0
중구,한남동하이페리온 [03324],03324,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1249,2026-05-31,2.0,578200.0
용산구,문배동이안아파트앞 [03326],03326,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2084,2026-05-31,1.0,279300.0
용산구,삼각지역11번출구 [03328],03328,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1251,2026-05-31,2.0,578200.0
용산구,원효대교북단 [03331],03331,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1282,2026-05-31,2.0,578200.0
용산구,문배동이안아파트앞 [03332],03332,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2086,2026-05-31,2.0,205800.0
용산구,숙명여대입구 [03335],03335,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2491,2026-05-31,2.0,1002540.0
동작구,노들섬 [03340],03340,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2579,2026-05-31,2.0,662970.0
동작구,노들섬 [03341],03341,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2598,2026-05-31,2.0,662970.0
중구,용암초등학교.이태원2동주민센터 [03343],03343,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2092,2026-05-31,2.0,205800.0
용산구,서울역공항철도15번출구.국립극단 [03345],03345,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1283,2026-05-31,1.0,617400.0
중구,남산도서관 [03347],03347,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2841,2026-05-31,2.0,323400.0
용산구,신용산역 [03561],03561,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/974,2026-05-31,2.0,901600.0
중구,✈️ 한남동 나인원한남 [03726],03726,1911000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/275,2026-05-31,2.0,955500.0
성동구,상왕십리역 [04102],04102,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2492,2026-05-31,2.0,1002540.0
성동구,왕십리교회 [04104],04104,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1285,2026-05-31,2.0,578200.0
성동구,청계벽산아파트.텐즈힐아파트 [04106],04106,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1916,2026-05-31,2.0,205800.0
성동구,왕십리2동주민센터 [04109],04109,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2493,2026-05-31,2.0,1002540.0
동대문구,마장동주민센터 [04116],04116,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1288,2026-05-31,2.0,578200.0
성동구,성동노인복지관 [04118],04118,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1910,2026-05-31,2.0,205800.0
동대문구,마장축산물시장 [04120],04120,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1289,2026-05-31,2.0,578200.0
성동구,마장동금호아파트 [04124],04124,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1908,2026-05-31,2.0,205800.0
성동구,한양대앞.한양시장 [04127],04127,940800,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/975,2026-05-31,1.0,940800.0
성동구,한양대앞 [04128],04128,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/976,2026-05-31,2.0,901600.0
성동구,한양대정문앞 [04130],04130,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2494,2026-05-31,2.0,1002540.0
성동구,왕십리역10번출구 [04135],04135,1099560,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2495,2026-05-31,2.0,549780.0
성동구,서울숲삼부아파트 [04137],04137,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1291,2026-05-31,2.0,578200.0
성동구,응봉동주민센터 [04139],04139,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/977,2026-05-31,2.0,901600.0
성동구,응봉사거리 [04140],04140,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/978,2026-05-31,2.0,901600.0
성동구,응봉동현대아파트 [04142],04142,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1914,2026-05-31,2.0,205800.0
성동구,신금호역 [04146],04146,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/979,2026-05-31,2.0,901600.0
성동구,래미안하이리버아파트 [04150],04150,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1293,2026-05-31,1.0,617400.0
성동구,금호사거리 [04152],04152,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1295,2026-05-31,2.0,578200.0
중구,금호역 [04155],04155,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/980,2026-05-31,2.0,901600.0
중구,금호역 [04156],04156,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/981,2026-05-31,2.0,901600.0
성동구,금옥초등학교앞 [04158],04158,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2580,2026-05-31,2.0,662970.0
중구,옥수동삼성아파트 [04161],04161,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1297,2026-05-31,2.0,578200.0
성동구,미타사입구 [04163],04163,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2599,2026-05-31,2.0,662970.0
중구,옥정중학교입구 [04169],04169,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1912,2026-05-31,2.0,205800.0
강남구,천주교성수동성당앞 [04174],04174,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2600,2026-05-31,2.0,662970.0
성동구,뚝도아리수정수센터수도박물관 [04176],04176,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/329,2026-05-31,2.0,583100.0
성동구,서울숲역2번출구 [04177],04177,1813000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/66,2026-05-31,2.0,906500.0
성동구,서울숲역3번출구 [04178],04178,2254000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/80,2026-05-31,2.0,1127000.0
강남구,경일초등학교입구 [04183],04183,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1904,2026-05-31,1.0,279300.0
성동구,상원 [04187],04187,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/465,2026-05-31,2.0,583100.0
성동구,상원 [04188],04188,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/43,2026-05-31,2.0,205800.0
광진구,성수119안전센터 [04191],04191,245000,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/540,2026-05-31,1.0,245000.0
광진구,화양사거리 [04207],04207,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2496,2026-05-31,2.0,1002540.0
성동구,성수2가3동주민센터 [04210],04210,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2601,2026-05-31,2.0,662970.0
성동구,제인병원 [04211],04211,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/41,2026-05-31,2.0,205800.0
광진구,성동세무서앞 [04212],04212,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1911,2026-05-31,2.0,205800.0
광진구,군자교남단 [04216],04216,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2602,2026-05-31,2.0,662970.0
동대문구,신답역 [04217],04217,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1299,2026-05-31,2.0,578200.0
성동구,서울교통공사.서울새활용플라자 [04221],04221,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2603,2026-05-31,2.0,662970.0
성동구,뚝섬서울숲 [04223],04223,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/982,2026-05-31,2.0,901600.0
성동구,뚝섬역8번출구 [04236],04236,2234400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/603,2026-05-31,2.0,1117200.0
성동구,뚝섬역2번출구 [04237],04237,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/983,2026-05-31,2.0,901600.0
성동구,뚝섬역5번출구 [04238],04238,4400200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/67,2026-05-31,2.0,2200100.0
성동구,SK테크노빌딩앞 [04241],04241,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2604,2026-05-31,2.0,379995.0
성동구,경동초등학교입구 [04243],04243,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/61,2026-05-31,2.0,583100.0
