ARS,자치구,정류장이름,공시지가_원per㎡,PNU,지번,공시지가_주소,공시연도
18200,금천구,독산고등학교 [18200],3690000.0,1154510200109060045,906-45대,서울특별시 금천구 독산동 906-45,2025
18202,금천구,금천진로진학지원센터독산센터 [18202],3743000.0,1154510200108900009,890-9대,서울특별시 금천구 독산동 890-9,2025
18204,금천구,진도아파트 [18204],1498000.0,1154510200103020013,302-13도,서울특별시 금천구 독산동 302-13,2025
18207,구로구,마리오아울렛 [18207],5773000.0,1154510100100600020,60-20 대,서울특별시 금천구 가산동 60-20,2025
18208,구로구,국민연금공단구로금천지사앞 [18208],1733000.0,1154510100100600035,60-35 도,서울특별시 금천구 가산동 60-35,2025
18212,금천구,제일모직아울렛 [18212],1733000.0,1154510100100600033,60-33구,서울특별시 금천구 가산동 60-33,2025
18213,금천구,진도아파트 [18213],4318000.0,1154510200111330000,1133대,서울특별시 금천구 독산동 1133,2025
18214,금천구,현대지식산업센터 [18214],1644000.0,1154510200102950022,295-22도,서울특별시 금천구 독산동 295-22,2025
18219,금천구,범일운수종점 [18219],4718000.0,1154510300102620004,262-4대,서울특별시 금천구 시흥동 262-4,2025
18222,구로구,디지털3단지.영창실업 [18222],1396000.0,1154510100104590016,459-16도,서울특별시 금천구 가산동 459-16,2025
18224,구로구,디지털3단지운동장 [18224],4665000.0,1154510100104590029,459-29장,서울특별시 금천구 가산동 459-29,2025
18232,금천구,금빛공원앞 [18232],1827000.0,1154510300108930000,893공,서울특별시 금천구 시흥동 893,2025
18234,금천구,경동택배 [18234],1437000.0,1154510300109000030,900-30 도,서울특별시 금천구 시흥동 900-30,2025
18236,금천구,대우당약국 [18236],1503000.0,1154510300109210007,921-7 도,서울특별시 금천구 시흥동 921-7,2025
18239,금천구,시흥대교 [18239],1184000.0,1154510300109960013,996-13 장,서울특별시 금천구 시흥동 996-13,2025
18240,구로구,가산디지털단지역1호선 [18240],1573000.0,1154510100104590043,459-43 도,서울특별시 금천구 가산동 459-43,2025
18643,금천구,독산역 [18643],4424000.0,1154510100106910003,691-3장,서울특별시 금천구 가산동 691-3,2025
18671,구로구,산업단지백양사 [18671],5365000.0,1154510100103710017,371-17장,서울특별시 금천구 가산동 371-17,2025
18740,금천구,한울중학교 [18740],67700.0,1154510300201380003,산138-3공,서울특별시 금천구 시흥동 산 138-3,2025
18998,금천구,구로세관 [18998],4510000.0,1154510100103560005,356-5장,서울특별시 금천구 가산동 356-5,2025
19018,영등포구,당산역광역환승센터(1번) [19018],415700.0,1156011700100940006,94-6천,서울특별시 영등포구 당산동 94-6,2025
19103,영등포구,영등포공원 [19103],1717000.0,1156010100105820017,582-17도,서울특별시 영등포구 영등포동 582-17,2025
19114,영등포구,영등포역 [19114],3593000.0,1156010200101410004,141-4도,서울특별시 영등포구 영등포동1가 141-4,2025
19118,영등포구,김안과병원 [19118],13260000.0,1156010500101470001,147-1대,서울특별시 영등포구 영등포동4가 147-1,2025
19120,영등포구,영등포시장 [19120],15330000.0,1156010700100070000,7대,서울특별시 영등포구 영등포동6가 7,2025
19121,영등포구,신화병원 [19121],10700000.0,1156010800100700011,70-11대,서울특별시 영등포구 영등포동7가 70-11,2025
19125,영등포구,삼환아파트 [19125],6505000.0,1156010900100760001,76-1대,서울특별시 영등포구 영등포동8가 76-1,2025
19126,영등포구,당산푸르지오아파트 [19126],7452000.0,1156010900100910000,91 대,서울특별시 영등포구 영등포동8가 91,2025
19127,영등포구,하이서울유스호스텔 [19127],5740000.0,1156010800100600000,60대,서울특별시 영등포구 영등포동7가 60,2025
19129,영등포구,국회의사당 [19129],6567000.0,1156011000100010877,1-877 대,서울특별시 영등포구 여의도동 1-877,2025
19130,영등포구,KBS [19130],12939000.0,1156011000100180000,18대,서울특별시 영등포구 여의도동 18,2025
19132,영등포구,국회의사당역.국민은행 [19132],8154000.0,1156011000100010006,1-6도,서울특별시 영등포구 여의도동 1-6,2025
19133,영등포구,국회의사당역 [19133],8154000.0,1156011000100010006,1-6도,서울특별시 영등포구 여의도동 1-6,2025
19134,영등포구,영평동한솔아파트 [19134],415700.0,1156013100100010073,1-73 천,서울특별시 영등포구 양화동 1-73,2025
19136,동작구,여의도순복음교회 [19136],5263000.0,1156011000100080013,8-13 도,서울특별시 영등포구 여의도동 8-13,2025
19137,동작구,여의도순복음교회 [19137],851400.0,1156011000100080000,8제,서울특별시 영등포구 여의도동 8,2025
19138,동작구,여의도공원 [19138],3800000.0,1156011000100020000,2 공,서울특별시 영등포구 여의도동 2,2025
19139,동작구,여의나루역 [19139],8573000.0,1156011000100020001,2-1도,서울특별시 영등포구 여의도동 2-1,2025
19140,동작구,여의나루역 [19140],851400.0,1156011000100080000,8제,서울특별시 영등포구 여의도동 8,2025
19142,동작구,여의도중학교 [19142],851400.0,1156011000100080000,8제,서울특별시 영등포구 여의도동 8,2025
19143,동작구,63빌딩.가톨릭대학교여의도성모병원 [19143],2977000.0,1156011000100060000,6도,서울특별시 영등포구 여의도동 6,2025
19144,동작구,63빌딩.가톨릭대학교여의도성모병원 [19144],11787000.0,1156011000100610001,61-1대,서울특별시 영등포구 여의도동 61-1,2025
19145,동작구,시범아파트 [19145],13729000.0,1156011000100500000,50대,서울특별시 영등포구 여의도동 50,2025
19147,동작구,여의동주민센터 [19147],4870000.0,1156011000100050002,5-2도,서울특별시 영등포구 여의도동 5-2,2025
19151,동작구,샛강역.앙카라공원 [19151],5864000.0,1156011000100050000,5도,서울특별시 영등포구 여의도동 5,2025
19154,동작구,샛강역4번출구.여의도자이 [19154],8923000.0,1156011000100040006,4-6도,서울특별시 영등포구 여의도동 4-6,2025
19155,동작구,여의도역 [19155],7670000.0,1156011000100030006,3-6도,서울특별시 영등포구 여의도동 3-6,2025
19157,동작구,한국거래소 [19157],9070000.0,1156011000100030000,3도,서울특별시 영등포구 여의도동 3,2025
19158,동작구,한국거래소 [19158],9070000.0,1156011000100030000,3도,서울특별시 영등포구 여의도동 3,2025
19159,동작구,삼부아파트 [19159],13782000.0,1156011000100300003,30-3대,서울특별시 영등포구 여의도동 30-3,2025
19161,동작구,전경련회관 [19161],28850000.0,1156011000100280002,28-2대,서울특별시 영등포구 여의도동 28-2,2025
19163,영등포구,당산동진로아파트 [19163],7219000.0,1156011100100160001,16-1대,서울특별시 영등포구 당산동1가 16-1,2025
19166,영등포구,교보앞 [19166],10450000.0,1156011200100240000,24장,서울특별시 영등포구 당산동2가 24,2025
19169,영등포구,영등포구청 [19169],2227000.0,1156011300103850000,385공,서울특별시 영등포구 당산동3가 385,2025
19171,영등포구,당산동삼익아파트 [19171],2335000.0,1156011300103940002,394-2도,서울특별시 영등포구 당산동3가 394-2,2025
19173,영등포구,당산역 [19173],11930000.0,1156011500100330001,33-1대,서울특별시 영등포구 당산동5가 33-1,2025
19174,영등포구,당산역삼성래미안아파트 [19174],4349000.0,1156011500100110036,11-36도,서울특별시 영등포구 당산동5가 11-36,2025
19178,영등포구,당산역 [19178],2375000.0,1156011500100110042,11-42도,서울특별시 영등포구 당산동5가 11-42,2025
19194,영등포구,문래동대림아파트 [19194],2389000.0,1156012100100770006,77-6도,서울특별시 영등포구 문래동3가 77-6,2025
19202,영등포구,양평1동주민센터 [19202],9056000.0,1156012500101810000,181대,서울특별시 영등포구 양평동1가 181,2025
19203,영등포구,양평신동아아파트 [19203],6534000.0,1156012500100200000,20대,서울특별시 영등포구 양평동1가 20,2025
19205,영등포구,관악고등학교 [19205],2539000.0,1156012600100370004,37-4도,서울특별시 영등포구 양평동2가 37-4,2025
19207,영등포구,당중초등학교 [19207],6533000.0,1156012700100480000,48장,서울특별시 영등포구 양평동3가 48,2025
19210,영등포구,한신아파트.선유도역 [19210],2482000.0,1156012900100610004,61-4 도,서울특별시 영등포구 양평동5가 61-4,2025
19214,영등포구,양평한신아파트.선유도공원입구 [19214],415700.0,1156011700100370002,37-2 도,서울특별시 영등포구 당산동 37-2,2025
19215,영등포구,영등포아리수정수센터 [19215],1047000.0,1156013100100010089,1-89 천,서울특별시 영등포구 양화동 1-89,2025
19216,영등포구,양평한신아파트.선유도공원입구 [19216],415700.0,1156011700100370001,37-1천,서울특별시 영등포구 당산동 37-1,2025
19217,영등포구,안양천입구 [19217],545200.0,1156013100100100008,10-8 천,서울특별시 영등포구 양화동 10-8,2025
19218,영등포구,양평동한솔아파트 [19218],415700.0,1156013100100010048,1-48 천,서울특별시 영등포구 양화동 1-48,2025
19220,영등포구,당산초등학교앞 [19220],6824000.0,1156012900100880004,88-4대,서울특별시 영등포구 양평동5가 88-4,2025
19221,영등포구,선유고등학교 [19221],2267000.0,1156012800100240001,24-1도,서울특별시 영등포구 양평동4가 24-1,2025
19223,영등포구,선유중학교 [19223],2253000.0,1156012700100800010,80-10대,서울특별시 영등포구 양평동3가 80-10,2025
19226,동작구,신길새마을금고 [19226],9140000.0,1156013200100960020,96-20대,서울특별시 영등포구 신길동 96-20,2025
19228,동작구,대신시장 [19228],1986000.0,1156013200101140003,114-3도,서울특별시 영등포구 신길동 114-3,2025
19231,영등포구,영등포농협.신길2동새마을금고 [19231],1989000.0,1156013200101930023,193-23도,서울특별시 영등포구 신길동 193-23,2025
19233,구로구,신길한화꿈에그린아파트 [19233],1917000.0,1156013200102530314,253-314 도,서울특별시 영등포구 신길동 253-314,2025
19234,구로구,성락교회 [19234],6473000.0,1156013200103550022,355-22 잡,서울특별시 영등포구 신길동 355-22,2025
19238,영등포구,우신초등학교 [19238],2383000.0,1156013200102230050,223-50 도,서울특별시 영등포구 신길동 223-50,2025
19241,구로구,신풍역.백악관웨딩문화원앞 [19241],6263000.0,1156013200102530242,253-242종,서울특별시 영등포구 신길동 253-242,2025
19247,구로구,태양의집.KT대방지사 [19247],6102000.0,1156013200146680000,4668 대,서울특별시 영등포구 신길동 4668,2025
19255,동작구,공군회관 [19255],2286000.0,1156013200112510001,1251-1대,서울특별시 영등포구 신길동 1251-1,2025
19258,구로구,태양의집 [19258],7300000.0,1156013300109100003,910-3대,서울특별시 영등포구 대림동 910-3,2025
19261,구로구,흰돌교회 [19261],1996000.0,1156013300108700000,870 공,서울특별시 영등포구 대림동 870,2025
19269,구로구,대림동우성아파트 [19269],5873000.0,1156013300108450014,845-14대,서울특별시 영등포구 대림동 845-14,2025
19273,구로구,YDP미래평생학습관 [19273],1157000.0,1156013300106110000,611유,서울특별시 영등포구 대림동 611,2025
19279,영등포구,신길역 [19279],1498000.0,1156010300100110012,11-12도,서울특별시 영등포구 영등포동2가 11-12,2025
19280,영등포구,국회의사당 [19280],6567000.0,1156011000100010877,1-877 대,서울특별시 영등포구 여의도동 1-877,2025
19281,동작구,산업은행본점 [19281],5326000.0,1156011000100010005,1-5도,서울특별시 영등포구 여의도동 1-5,2025
19282,동작구,현대백화점 [19282],8573000.0,1156011000100020002,2-2도,서울특별시 영등포구 여의도동 2-2,2025
19283,동작구,✈️ 유진투자증권.파이낸셜뉴스신문 [19283],8573000.0,1156011000100020002,2-2도,서울특별시 영등포구 여의도동 2-2,2025
19284,동작구,LG트윈타워 [19284],6900000.0,1156011000100020011,2-11도,서울특별시 영등포구 여의도동 2-11,2025
19290,동작구,여의도지하차도입구 [19290],32420000.0,1156011000100230006,23-6대,서울특별시 영등포구 여의도동 23-6,2025
19301,동작구,신길보라매SK뷰아파트 [19301],1796000.0,1156013200118090008,1809-8 도,서울특별시 영등포구 신길동 1809-8,2025
19304,구로구,래미안에스티움 [19304],2020000.0,1156013200138590000,3859 도,서울특별시 영등포구 신길동 3859,2025
19305,영등포구,문래자이아파트 [19305],2945000.0,1156012100100680001,68-1 도,서울특별시 영등포구 문래동3가 68-1,2025
19307,동작구,대방역 [19307],1715000.0,1156013200113670002,1367-2도,서울특별시 영등포구 신길동 1367-2,2025
19312,구로구,대림코오롱아파트 [19312],440900.0,1156013300106230002,623-2 제,서울특별시 영등포구 대림동 623-2,2025
19318,영등포구,문래역 [19318],2441000.0,1156012100100610000,61공,서울특별시 영등포구 문래동3가 61,2025
19321,구로구,신동아아파트 [19321],5790000.0,1156013300107770000,777대,서울특별시 영등포구 대림동 777,2025
19357,구로구,대림동코오롱아파트 [19357],440900.0,1156013300106300007,630-7 천,서울특별시 영등포구 대림동 630-7,2025
19365,영등포구,우신사거리 [19365],2071000.0,1156011800100320030,32-30대,서울특별시 영등포구 도림동 32-30,2025
19402,구로구,현대2차아파트후문 [19402],1750000.0,1156013300106990000,699도,서울특별시 영등포구 대림동 699,2025
19427,영등포구,두산위브진주아파트 [19427],6132000.0,1156012300100140000,14대,서울특별시 영등포구 문래동5가 14,2025
19458,구로구,대림3동주민센터 [19458],2107000.0,1156013300106970000,697도,서울특별시 영등포구 대림동 697,2025
19619,영등포구,문래힐스테이트 [19619],7547000.0,1156012100100770044,77-44대,서울특별시 영등포구 문래동3가 77-44,2025
